x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined,Tuned
21636,12872,ADM,ADM,0.4317602515220642,0.2850917875766754,0.1009910255670547,0.1821569204330444,0.4317602515220642,ADM,ADM
27524,6728,ADM,ADM,0.3577501177787781,0.2481226027011871,0.117105484008789,0.2770217657089233,0.3577501177787781,ADM,ADM
24708,12872,ADM,ADM,0.4630647003650665,0.2905282378196716,0.1208120658993721,0.1255950331687927,0.4630647003650665,ADM,ADM
26500,15944,ADM,ADM,0.4601747393608093,0.2306951880455017,0.0994921624660492,0.2096379101276397,0.4601747393608093,ADM,ADM
11934,22424,ADM,PanIN_LG,0.203400507569313,0.4016830921173095,0.3409390449523926,0.0539773404598236,0.4016830921173095,ADM,ADM
20868,12360,ADM,PanIN_LG,0.1246869713068008,0.6608840227127075,0.197313904762268,0.0171150732785463,0.6608840227127075,PanIN_LG,PanIN_LG
24708,7752,ADM,PanIN_LG,0.4139561355113983,0.4288864135742187,0.0908231660723686,0.0663342401385307,0.4288864135742187,PanIN_LG,ADM
23684,8776,ADM,ADM,0.5164917707443237,0.2700198292732239,0.0901506394147872,0.1233377531170845,0.5164917707443237,ADM,ADM
24708,11848,ADM,ADM,0.4583429992198944,0.2237694561481475,0.0973204672336578,0.2205670773983001,0.4583429992198944,ADM,ADM
5790,19864,ADM,ADM,0.5350669026374817,0.2821143567562103,0.0881119593977928,0.0947067514061927,0.5350669026374817,ADM,ADM
24196,11592,ADM,ADM,0.4077023565769195,0.3647249341011047,0.1154013872146606,0.1121713370084762,0.4077023565769195,ADM,ADM
24964,10312,ADM,PanIN_LG,0.3534803688526153,0.5245050191879272,0.0952737778425216,0.0267408359795808,0.5245050191879272,PanIN_LG,ADM
20100,17224,ADM,PanIN_LG,0.4040169715881347,0.4542587697505951,0.0854554623365402,0.0562687590718269,0.4542587697505951,ADM,ADM
6046,20376,ADM,ADM,0.4183284640312195,0.2955018877983093,0.1844121217727661,0.1017575412988662,0.4183284640312195,ADM,ADM
12190,21912,ADM,ADM,0.5499943494796753,0.2315093725919723,0.1109910234808921,0.1075052618980407,0.5499943494796753,ADM,ADM
22916,11336,ADM,ADM,0.4651041030883789,0.4024617075920105,0.086859181523323,0.0455750226974487,0.4651041030883789,ADM,ADM
